instance_id,num_agents,num_resources,time_limit_in_seconds,prop_status,prop_time_in_seconds,prop_num_sharing,prop_product,ef_status,ef_time_in_seconds,ef_num_sharing,ef_product,maxprod1_status,maxprod1_time_in_seconds,maxprod1_num_sharing,maxprod1_product
18,3,6,99,OK,0.055464,1,4.434250680008323,OK,0.111636,1,4.441486165935366,OK,0.434161,2,4.460331949737389
18,3,8,99,OK,0.054852,0,9.357857164168491,OK,0.093175,0,9.357857164168491,OK,0.245914,0,11.189303690246398
19,2,2,99,OK,0.01542,0,0.3846994091777073,OK,0.020969,0,0.3846994091777073,OK,0.014928,0,0.3846994091777073
19,2,4,99,OK,0.026961,0,2.235324440446128,OK,0.035185,0,2.235324440446128,OK,0.073769,1,2.253481813700688
19,2,6,99,OK,0.035906,0,4.19944994894809,OK,0.052891,0,4.19944994894809,OK,0.097705,1,4.26586032455447
19,2,8,99,OK,0.044876,0,6.003212706358565,OK,0.065859,0,6.003212706358565,OK,0.052858,0,6.003212706358565
19,3,2,99,OK,0.200504,2,0.2065558518179452,OK,0.381027,2,0.2100800184151501,OK,0.233217,2,0.2139385262031688
19,3,4,99,OK,0.040888,0,0.4454624065378219,OK,1.083159,1,0.575038780815187,OK,1.064231,2,0.6165937830244339
19,3,6,99,OK,0.044066,0,2.4169604091128534,OK,0.117598,0,2.4169604091128534,OK,0.346151,1,2.625182504845905
19,3,8,99,OK,0.05068,0,6.264388128998285,OK,0.414911,0,5.218514446626901,OK,10.960308,2,7.360663495993695
0,4,2,99,OK,0.496922,2,0.019246758418200203,OK,2.951089,3,0.019556439063759666,OK,1.178658,3,0.019704419954197392
0,4,4,99,OK,0.129195,1,0.24825829378686085,OK,9.990919,2,0.3010562517807115,OK,2.288142,2,0.30255837251386336
